placementId,siteName,appName,status
377744832638820_894679494278682,A10-RewardVideo-005,Word Cross_FR,TRUE
377744832638820_894683660944932,B9-RewardVideo-006,Word Cross_FR,TRUE
377744832638820_894673507612614,A7-Interstitial-001,Word Cross_FR,TRUE
377744832638820_894673707612594,A7-Interstitial-002,Word Cross_FR,TRUE
377744832638820_894673867612578,A7-HB-Interstitial-001,Word Cross_FR,TRUE
377744832638820_894674024279229,A7-HB-Interstitial-002,Word Cross_FR,TRUE
377744832638820_894676754278956,B7-RewardVideo-001,Word Cross_FR,TRUE
377744832638820_894677084278923,B7-RewardVideo-002,Word Cross_FR,TRUE
377744832638820_894677270945571,B7-RewardVideo-003,Word Cross_FR,TRUE
377744832638820_894677470945551,B7-RewardVideo-004,Word Cross_FR,TRUE
377744832638820_894677650945533,B7-RewardVideo-005,Word Cross_FR,TRUE
377744832638820_894683854278246,B7-RewardVideo-006,Word Cross_FR,TRUE
377744832638820_894674214279210,B7-HB-Interstitial-001,Word Cross_FR,TRUE
377744832638820_894674337612531,B7-HB-Interstitial-002,Word Cross_FR,TRUE
377744832638820_894675534279078,C7-Interstitial-001,Word Cross_FR,TRUE
377744832638820_894675714279060,C7-Interstitial-002,Word Cross_FR,TRUE
377744832638820_894675910945707,C7-Interstitial-003,Word Cross_FR,TRUE
377744832638820_894676087612356,C7-Interstitial-004,Word Cross_FR,TRUE
1469410439821807_2779584608804377,B5-RewardVideo-001,Collection Fishdom,TRUE
1469410439821807_2779585972137574,B5-RewardVideo-002,Collection Fishdom,TRUE
1469410439821807_2779588058804032,B5-RewardVideo-003,Collection Fishdom,TRUE
1469410439821807_2779590135470491,B5-RewardVideo-004,Collection Fishdom,TRUE
1469410439821807_2779592232136948,B5-RewardVideo-005,Collection Fishdom,TRUE
1469410439821807_2779593665470138,B5-RewardVideo-006,Collection Fishdom,TRUE
1469410439821807_2779615102134661,B5-RewardVideo-007,Collection Fishdom,TRUE
1469410439821807_2779617488801089,B5-RewardVideo-008,Collection Fishdom,TRUE
1469410439821807_2779618508800987,B5-Interstitial-001,Collection Fishdom,TRUE
1469410439821807_2779623575467147,B5-Interstitial-002,Collection Fishdom,TRUE
1469410439821807_2779624182133753,B5-Banner-001,Collection Fishdom,TRUE
1469410439821807_2779624742133697,B5-Banner-002,Collection Fishdom,TRUE
1469410439821807_2779625218800316,B5-Banner-003,Collection Fishdom,TRUE
1469410439821807_2779662645463240,A5-Interstitial-001,Collection Fishdom,TRUE
1469410439821807_2779663005463204,A5-Interstitial-002,Collection Fishdom,TRUE
1469410439821807_2779664738796364,A5-Banner-001,Collection Fishdom,TRUE
1469410439821807_2779666542129517,A5-Banner-002,Collection Fishdom,TRUE
1469410439821807_2779667128796125,A5-Banner-003,Collection Fishdom,TRUE
271652810421445_551236672463056,A8-RewardVideo-001,Word Swipe_DE-IOS,TRUE
271652810421445_551236892463034,A8-RewardVideo-002,Word Swipe_DE-IOS,TRUE
271652810421445_551237075796349,A8-RewardVideo-003,Word Swipe_DE-IOS,TRUE
271652810421445_551237249129665,A8-RewardVideo-004,Word Swipe_DE-IOS,TRUE
271652810421445_551237399129650,A8-RewardVideo-005,Word Swipe_DE-IOS,TRUE
271652810421445_551237622462961,A8-Interstitial-001,Word Swipe_DE-IOS,TRUE
271652810421445_551237879129602,A8-Interstitial-002,Word Swipe_DE-IOS,TRUE
271652810421445_551238075796249,A8-Interstitial-003,Word Swipe_DE-IOS,TRUE
271652810421445_551238409129549,A8-Interstitial-004,Word Swipe_DE-IOS,TRUE
271652810421445_551238562462867,A8-Interstitial-005,Word Swipe_DE-IOS,TRUE
271652810421445_551239689129421,B8-RewardVideo-001,Word Swipe_DE-IOS,TRUE
271652810421445_551239849129405,B8-RewardVideo-002,Word Swipe_DE-IOS,TRUE
271652810421445_551240039129386,B8-RewardVideo-003,Word Swipe_DE-IOS,TRUE
271652810421445_551240219129368,B8-RewardVideo-004,Word Swipe_DE-IOS,TRUE
271652810421445_551240362462687,B8-RewardVideo-005,Word Swipe_DE-IOS,TRUE
271652810421445_551238922462831,B8-RewardVideo-006,Word Swipe_DE-IOS,TRUE
271652810421445_551240602462663,B8-Interstitial-001,Word Swipe_DE-IOS,TRUE
271652810421445_551240915795965,B8-Interstitial-002,Word Swipe_DE-IOS,TRUE
271652810421445_551241125795944,B8-Interstitial-003,Word Swipe_DE-IOS,TRUE
271652810421445_551241329129257,B8-Interstitial-004,Word Swipe_DE-IOS,TRUE
271652810421445_551241529129237,B8-Interstitial-005,Word Swipe_DE-IOS,TRUE
271652810421445_551239222462801,B8-Interstitial-006,Word Swipe_DE-IOS,TRUE
323689591443895_865159413963574,A4-RewardVideo-001,Word Cross_ID,TRUE
323689591443895_865159627296886,A4-RewardVideo-002,Word Cross_ID,TRUE
323689591443895_865160063963509,A4-RewardVideo-003,Word Cross_ID,TRUE
323689591443895_865160433963472,A4-RewardVideo-004,Word Cross_ID,TRUE
323689591443895_865160590630123,A4-RewardVideo-005,Word Cross_ID,TRUE
323689591443895_865161050630077,A4-Interstitial-001,Word Cross_ID,TRUE
323689591443895_865161353963380,A4-Interstitial-002,Word Cross_ID,TRUE
323689591443895_865161503963365,A4-Interstitial-003,Word Cross_ID,TRUE
323689591443895_865161873963328,A4-Interstitial-004,Word Cross_ID,TRUE
323689591443895_865162133963302,A4-Interstitial-005,Word Cross_ID,TRUE
323689591443895_865162267296622,B4-HB-RewardVideo-001,Word Cross_ID,TRUE
323689591443895_865162477296601,B4-HB-Interstitial-001,Word Cross_ID,TRUE
811094915975104_946769662407628,A3-Interstitial-001,Spider Solitaire Fun-IOS,TRUE
811094915975104_946769852407609,A3-Interstitial-002,Spider Solitaire Fun-IOS,TRUE
811094915975104_946770022407592,A3-Interstitial-003,Spider Solitaire Fun-IOS,TRUE
811094915975104_946770335740894,A3-Interstitial-004,Spider Solitaire Fun-IOS,TRUE
811094915975104_946770552407539,A3-Interstitial-005,Spider Solitaire Fun-IOS,TRUE
811094915975104_946772612407333,A3-Interstitial-006,Spider Solitaire Fun-IOS,TRUE
811094915975104_946777379073523,A3-RewardVideo-001,Spider Solitaire Fun-IOS,TRUE
811094915975104_946777859073475,A3-RewardVideo-002,Spider Solitaire Fun-IOS,TRUE
811094915975104_946778075740120,A3-RewardVideo-003,Spider Solitaire Fun-IOS,TRUE
811094915975104_946778265740101,A3-RewardVideo-004,Spider Solitaire Fun-IOS,TRUE
811094915975104_946778595740068,A3-RewardVideo-005,Spider Solitaire Fun-IOS,TRUE
811094915975104_946778859073375,A3-RewardVideo-006,Spider Solitaire Fun-IOS,TRUE
811094915975104_946779349073326,A3-RewardVideo-007,Spider Solitaire Fun-IOS,TRUE
811094915975104_946779622406632,A3-RewardVideo-008,Spider Solitaire Fun-IOS,TRUE
811094915975104_947313109019950,B3-Interstitial-001,Spider Solitaire Fun-IOS,TRUE
811094915975104_947314145686513,B3-Interstitial-002,Spider Solitaire Fun-IOS,TRUE
811094915975104_947314679019793,B3-Interstitial-003,Spider Solitaire Fun-IOS,TRUE
811094915975104_947314889019772,B3-Interstitial-004,Spider Solitaire Fun-IOS,TRUE
811094915975104_947315745686353,B3-Interstitial-005,Spider Solitaire Fun-IOS,TRUE
811094915975104_947316919019569,B3-Interstitial-006,Spider Solitaire Fun-IOS,TRUE
811094915975104_947317639019497,B3-Interstitial-007,Spider Solitaire Fun-IOS,TRUE
811094915975104_947318829019378,B3-RewardVideo-001,Spider Solitaire Fun-IOS,TRUE
811094915975104_947318812352713,B3-RewardVideo-002,Spider Solitaire Fun-IOS,TRUE
811094915975104_947319485685979,B3-RewardVideo-003,Spider Solitaire Fun-IOS,TRUE
811094915975104_947319685685959,B3-RewardVideo-004,Spider Solitaire Fun-IOS,TRUE
811094915975104_947320132352581,B3-RewardVideo-005,Spider Solitaire Fun-IOS,TRUE
811094915975104_947320405685887,B3-RewardVideo-006,Spider Solitaire Fun-IOS,TRUE
811094915975104_947320712352523,B3-RewardVideo-007,Spider Solitaire Fun-IOS,TRUE
811094915975104_947320855685842,B3-RewardVideo-008,Spider Solitaire Fun-IOS,TRUE
314537405698214_859615681190381,A1-RewardVideo-001,Word Cross_NO-IOS,TRUE
314537405698214_859615874523695,A1-RewardVideo-002,Word Cross_NO-IOS,TRUE
314537405698214_859616011190348,A1-RewardVideo-003,Word Cross_NO-IOS,TRUE
314537405698214_859616151190334,A1-RewardVideo-004,Word Cross_NO-IOS,TRUE
314537405698214_859616387856977,A1-Interstitial-001,Word Cross_NO-IOS,TRUE
314537405698214_859616557856960,A1-Interstitial-002,Word Cross_NO-IOS,TRUE
314537405698214_859616697856946,A1-Interstitial-003,Word Cross_NO-IOS,TRUE
314537405698214_859616884523594,B1-RewardVideo-001,Word Cross_NO-IOS,TRUE
314537405698214_859617117856904,B1-RewardVideo-002,Word Cross_NO-IOS,TRUE
314537405698214_859617274523555,B1-RewardVideo-003,Word Cross_NO-IOS,TRUE
314537405698214_859617597856856,B1-RewardVideo-004,Word Cross_NO-IOS,TRUE
314537405698214_859617817856834,B1-Interstitial-001,Word Cross_NO-IOS,TRUE
314537405698214_859618951190054,B1-Interstitial-002,Word Cross_NO-IOS,TRUE
314537405698214_859620717856544,B1-Interstitial-003,Word Cross_NO-IOS,TRUE
419337385545846_684308225715426,B5-Interstitial-006,Word Swipe_ES,TRUE
629155234216399_890673378064582,A5-Interstitial-001,Word Swipe_JA-IOS,TRUE
629155234216399_890673558064564,A5-Interstitial-002,Word Swipe_JA-IOS,TRUE
629155234216399_890673808064539,A5-Interstitial-003,Word Swipe_JA-IOS,TRUE
629155234216399_890674044731182,A5-Interstitial-004,Word Swipe_JA-IOS,TRUE
629155234216399_890674261397827,A5-Interstitial-005,Word Swipe_JA-IOS,TRUE
629155234216399_890674844731102,B5-Interstitial-001,Word Swipe_JA-IOS,TRUE
629155234216399_890674971397756,B5-Interstitial-002,Word Swipe_JA-IOS,TRUE
629155234216399_890675134731073,B5-Interstitial-003,Word Swipe_JA-IOS,TRUE
629155234216399_890675324731054,B5-Interstitial-004,Word Swipe_JA-IOS,TRUE
629155234216399_890675478064372,B5-Interstitial-005,Word Swipe_JA-IOS,TRUE
183448752230639_678617136047129,B3-Interstitial-001,Spider Fishdom,TRUE
183448752230639_678617229380453,B3-Interstitial-002,Spider Fishdom,TRUE
183448752230639_678616799380496,A3-Interstitial-001,Spider Fishdom,TRUE
183448752230639_678616919380484,A3-Interstitial-002,Spider Fishdom,TRUE
323689591443895_869479936864855,B4-RewardVideo-001,Word Cross_ID,TRUE
323689591443895_869481030198079,B4-RewardVideo-002,Word Cross_ID,TRUE
323689591443895_869481683531347,B4-RewardVideo-003,Word Cross_ID,TRUE
323689591443895_869482016864647,B4-RewardVideo-004,Word Cross_ID,TRUE
323689591443895_869482283531287,B4-RewardVideo-005,Word Cross_ID,TRUE
323689591443895_869482983531217,B4-Interstitial-001,Word Cross_ID,TRUE
323689591443895_869483710197811,B4-Interstitial-002,Word Cross_ID,TRUE
323689591443895_869484163531099,B4-Interstitial-003,Word Cross_ID,TRUE
323689591443895_869484633531052,B4-Interstitial-004,Word Cross_ID,TRUE
401873706896131_943997219350441,A3-RewardVideo-001,Word Cross_NL-IOS,TRUE
401873706896131_944001179350045,A3-RewardVideo-002,Word Cross_NL-IOS,TRUE
401873706896131_944001599350003,A3-RewardVideo-003,Word Cross_NL-IOS,TRUE
401873706896131_944002129349950,A3-RewardVideo-004,Word Cross_NL-IOS,TRUE
401873706896131_944002396016590,A3-RewardVideo-005,Word Cross_NL-IOS,TRUE
401873706896131_944003136016516,A3-Interstitial-001,Word Cross_NL-IOS,TRUE
401873706896131_944003582683138,A3-Interstitial-002,Word Cross_NL-IOS,TRUE
401873706896131_944004056016424,A3-Interstitial-003,Word Cross_NL-IOS,TRUE
401873706896131_944004332683063,A3-Interstitial-004,Word Cross_NL-IOS,TRUE
401873706896131_944004626016367,A3-Interstitial-005,Word Cross_NL-IOS,TRUE
401873706896131_944635139286649,B2-Interstitial-005,Word Cross_NL-IOS,TRUE
1015107852153562_1232750633722615,B4-Interstitial-001,Solitaire Fun-IOS,TRUE
1015107852153562_1232751393722539,B4-Interstitial-002,Solitaire Fun-IOS,TRUE
1334307680030599_2689253494536004,A4-RewardVideo-001,Word Cross_DE-IOS,TRUE
1334307680030599_2689256241202396,A4-RewardVideo-002,Word Cross_DE-IOS,TRUE
1334307680030599_2689257447868942,A4-RewardVideo-003,Word Cross_DE-IOS,TRUE
1334307680030599_2689260314535322,A4-Interstitial-001,Word Cross_DE-IOS,TRUE
1334307680030599_2689265157868171,B4-RewardVideo-001,Word Cross_DE-IOS,TRUE
1334307680030599_2689266484534705,B4-RewardVideo-002,Word Cross_DE-IOS,TRUE
1334307680030599_2689267694534584,B4-RewardVideo-003,Word Cross_DE-IOS,TRUE
1334307680030599_2689268541201166,B4-RewardVideo-004,Word Cross_DE-IOS,TRUE
1334307680030599_2689269584534395,B4-RewardVideo-005,Word Cross_DE-IOS,TRUE
1334307680030599_2689270497867637,B4-Interstitial-001,Word Cross_DE-IOS,TRUE
1334307680030599_2689271491200871,B4-Interstitial-002,Word Cross_DE-IOS,TRUE
1334307680030599_2689272451200775,B4-Interstitial-003,Word Cross_DE-IOS,TRUE
1334307680030599_2689273374534016,B4-Interstitial-004,Word Cross_DE-IOS,TRUE
1334307680030599_2689274144533939,B4-Interstitial-005,Word Cross_DE-IOS,TRUE
2301584593500390_2629431437382369,B12-Interstitial-001,Word Swipe_JA,TRUE
322494354901446_855383191612557,A3-HB-RewardVideo-001,Word Cross_DA,TRUE
322494354901446_855383328279210,A3-HB-Interstitial-001,Word Cross_DA,TRUE
322494354901446_855383454945864,B3-HB-RewardVideo-001,Word Cross_DA,TRUE
322494354901446_855383568279186,B3-HB-Interstitial-001,Word Cross_DA,TRUE
1149044825445620_1149224405427662,Interstitial-001,Ball Brick Star-IOS,TRUE
1149044825445620_1149224798760956,Interstitial-002,Ball Brick Star-IOS,TRUE
1149044825445620_1149225058760930,Interstitial-003,Ball Brick Star-IOS,TRUE
1149044825445620_1149225272094242,Interstitial-004,Ball Brick Star-IOS,TRUE
1149044825445620_1149225542094215,Interstitial-005,Ball Brick Star-IOS,TRUE
1149044825445620_1149228225427280,Interstitial-006,Ball Brick Star-IOS,TRUE
1149044825445620_1149225818760854,RewardVideo-001,Ball Brick Star-IOS,TRUE
1149044825445620_1149226235427479,RewardVideo-002,Ball Brick Star-IOS,TRUE
1149044825445620_1149226475427455,RewardVideo-003,Ball Brick Star-IOS,TRUE
1149044825445620_1149226708760765,RewardVideo-004,Ball Brick Star-IOS,TRUE
1149044825445620_1149226695427433,RewardVideo-005,Ball Brick Star-IOS,TRUE
1149044825445620_1149228458760590,RewardVideo-006,Ball Brick Star-IOS,TRUE
865882010597651_866032713915914,Interstitial-001,Ball Brick Star,TRUE
865882010597651_866033033915882,Interstitial-002,Ball Brick Star,TRUE
865882010597651_866033230582529,Interstitial-003,Ball Brick Star,TRUE
865882010597651_866033637249155,Interstitial-004,Ball Brick Star,TRUE
865882010597651_866034510582401,Interstitial-005,Ball Brick Star,TRUE
865882010597651_866036560582196,Interstitial-006,Ball Brick Star,TRUE
865882010597651_866034870582365,RewardVideo-001,Ball Brick Star,TRUE
865882010597651_866035137249005,RewardVideo-002,Ball Brick Star,TRUE
865882010597651_866035433915642,RewardVideo-003,Ball Brick Star,TRUE
865882010597651_866035677248951,RewardVideo-004,Ball Brick Star,TRUE
865882010597651_866035903915595,RewardVideo-005,Ball Brick Star,TRUE
865882010597651_866036693915516,RewardVideo-006,Ball Brick Star,TRUE
1915827571988892_2511295359108774,B13-RewardVideo-001,Word Cross,TRUE
1915827571988892_2511295639108746,B13-RewardVideo-002,Word Cross,TRUE
1915827571988892_2511295939108716,B13-RewardVideo-003,Word Cross,TRUE
1915827571988892_2511296149108695,B13-RewardVideo-004,Word Cross,TRUE
1915827571988892_2511296479108662,B13-Interstitial-001,Word Cross,TRUE
1915827571988892_2511296685775308,B13-Interstitial-002,Word Cross,TRUE
1915827571988892_2511296959108614,B13-Interstitial-003,Word Cross,TRUE
1915827571988892_2511308512440792,B12-RewardVideo-001,Word Cross,TRUE
1915827571988892_2511308812440762,B12-RewardVideo-002,Word Cross,TRUE
1915827571988892_2511309142440729,B12-RewardVideo-003,Word Cross,TRUE
1915827571988892_2511309472440696,B12-RewardVideo-004,Word Cross,TRUE
1915827571988892_2511309832440660,B12-RewardVideo-005,Word Cross,TRUE
1915827571988892_2511310262440617,B12-Interstitial-001,Word Cross,TRUE
1915827571988892_2511310572440586,B12-Interstitial-002,Word Cross,TRUE
1915827571988892_2511310909107219,B12-Interstitial-003,Word Cross,TRUE
1915827571988892_2511311189107191,B12-Interstitial-004,Word Cross,TRUE
1915827571988892_2511311492440494,B12-Interstitial-005,Word Cross,TRUE
2250922165181281_2612082839065210,A9-RewardVideo-001,Word Cross_JA,TRUE
2250922165181281_2612083032398524,A9-RewardVideo-002,Word Cross_JA,TRUE
2250922165181281_2612083165731844,A9-RewardVideo-003,Word Cross_JA,TRUE
2250922165181281_2612084009065093,A9-RewardVideo-004,Word Cross_JA,TRUE
2250922165181281_2612084699065024,A8-Interstitial-001,Word Cross_JA,TRUE
2250922165181281_2612084905731670,A8-Interstitial-002,Word Cross_JA,TRUE
2250922165181281_2612085152398312,A8-Interstitial-003,Word Cross_JA,TRUE
2250922165181281_2612085405731620,A8-Interstitial-004,Word Cross_JA,TRUE
2250922165181281_2612085732398254,A8-Interstitial-005,Word Cross_JA,TRUE
2378361838888108_3049366701787615,A10-RewardVideo-001,Word Swipe Pic,TRUE
2378361838888108_3049368641787421,A10-RewardVideo-002,Word Swipe Pic,TRUE
2378361838888108_3049369821787303,A10-RewardVideo-003,Word Swipe Pic,TRUE
2378361838888108_3049385441785741,A10-RewardVideo-004,Word Swipe Pic,TRUE
2378361838888108_3049386715118947,A10-RewardVideo-005,Word Swipe Pic,TRUE
2378361838888108_3049399155117703,A10-RewardVideo-006,Word Swipe Pic,TRUE
2378361838888108_3049389131785372,A10-Interstitial-001,Word Swipe Pic,TRUE
2378361838888108_3049390318451920,A10-Interstitial-002,Word Swipe Pic,TRUE
2378361838888108_3049391901785095,A10-Interstitial-003,Word Swipe Pic,TRUE
2378361838888108_3049391928451759,A10-Interstitial-004,Word Swipe Pic,TRUE
2378361838888108_3049394915118127,A10-Interstitial-005,Word Swipe Pic,TRUE
2378361838888108_3049399835117635,A10-Interstitial-006,Word Swipe Pic,TRUE
2378361838888108_3049402181784067,B10-RewardVideo-001,Word Swipe Pic,TRUE
2378361838888108_3049403268450625,B10-RewardVideo-002,Word Swipe Pic,TRUE
2378361838888108_3049404795117139,B10-RewardVideo-003,Word Swipe Pic,TRUE
2378361838888108_3049409965116622,B10-RewardVideo-004,Word Swipe Pic,TRUE
2378361838888108_3049416978449254,B10-RewardVideo-005,Word Swipe Pic,TRUE
2378361838888108_3049418088449143,B10-RewardVideo-006,Word Swipe Pic,TRUE
2378361838888108_3049411401783145,B10-Interstitial-001,Word Swipe Pic,TRUE
2378361838888108_3049412405116378,B10-Interstitial-002,Word Swipe Pic,TRUE
2378361838888108_3049413755116243,B10-Interstitial-003,Word Swipe Pic,TRUE
2378361838888108_3049414885116130,B10-Interstitial-004,Word Swipe Pic,TRUE
2378361838888108_3049418928449059,B10-Interstitial-005,Word Swipe Pic,TRUE
2378361838888108_3049420001782285,B10-Interstitial-006,Word Swipe Pic,TRUE
615539279013496_668049820429108,New-Ingame-001,Solitaire Collection Plus,TRUE
615539279013496_668049947095762,New-Ingame-002,Solitaire Collection Plus,TRUE
814097462057274_1911884148945261,A6-Interstitial-001,Classic Solitaire,TRUE
814097462057274_1911884545611888,A6-Interstitial-002,Classic Solitaire,TRUE
814097462057274_1911884628945213,B6-Interstitial-001,Classic Solitaire,TRUE
814097462057274_1911884745611868,B6-Interstitial-002,Classic Solitaire,TRUE
814097462057274_1911863095614033,New-RewardVideo-001,Classic Solitaire,TRUE
814097462057274_1911863772280632,New-RewardVideo-002,Classic Solitaire,TRUE
1469410439821807_2828108107285360,Native Banner-002,Collection Fishdom,TRUE
1469410439821807_2828107483952089,Native Banner-003,Collection Fishdom,TRUE
1469410439821807_2828106877285483,Native Banner-004,Collection Fishdom,TRUE
199613353805536_935674640199400,A2-Banner-001,Spider Solitaire,TRUE
199613353805536_935674940199370,A2-Banner-002,Spider Solitaire,TRUE
199613353805536_935675300199334,A2-Banner-003,Spider Solitaire,TRUE
199613353805536_935675540199310,B2-Banner-001,Spider Solitaire,TRUE
199613353805536_935675930199271,B2-Banner-002,Spider Solitaire,TRUE
199613353805536_935676613532536,B2-Banner-003,Spider Solitaire,TRUE
651910048330174_1395000934021078,B7-Interstitial-001,FreeCell2,TRUE
651910048330174_1395001054021066,B7-Interstitial-002,FreeCell2,TRUE
651910048330174_1395000560687782,A7-Interstitial-001,FreeCell2,TRUE
651910048330174_1395000794021092,A7-Interstitial-002,FreeCell2,TRUE
1464433560319269_2844551482307463,A7-HB-RewardVideo-001,Word Cross_DE,TRUE
1464433560319269_2844552985640646,A7-HB-Interstitial-001,Word Cross_DE,TRUE
1464433560319269_2844554492307162,B7-HB-RewardVideo-001,Word Cross_DE,TRUE
1464433560319269_2844555312307080,B7-HB-Interstitial-001,Word Cross_DE,TRUE
335316257201365_664496134283374,A14-RewardVideo-001,Word Swipe,TRUE
335316257201365_664496560949998,A14-RewardVideo-002,Word Swipe,TRUE
335316257201365_664497184283269,A14-RewardVideo-003,Word Swipe,TRUE
335316257201365_664497480949906,A14-RewardVideo-004,Word Swipe,TRUE
335316257201365_664497757616545,A14-RewardVideo-005,Word Swipe,TRUE
335316257201365_664504840949170,A14-RewardVideo-006,Word Swipe,TRUE
335316257201365_664490084283979,A14-Interstitial-001,Word Swipe,TRUE
335316257201365_664490954283892,A14-Interstitial-002,Word Swipe,TRUE
335316257201365_664491664283821,A14-Interstitial-003,Word Swipe,TRUE
335316257201365_664491657617155,A14-Interstitial-004,Word Swipe,TRUE
335316257201365_664491670950487,A14-Interstitial-005,Word Swipe,TRUE
335316257201365_664494407616880,A14-Interstitial-006,Word Swipe,TRUE
335316257201365_664538784279109,B14-RewardVideo-001,Word Swipe,TRUE
335316257201365_664538894279098,B14-RewardVideo-002,Word Swipe,TRUE
335316257201365_664539117612409,B14-RewardVideo-003,Word Swipe,TRUE
335316257201365_664539337612387,B14-RewardVideo-004,Word Swipe,TRUE
335316257201365_664539514279036,B14-RewardVideo-005,Word Swipe,TRUE
335316257201365_664540157612305,B14-RewardVideo-006,Word Swipe,TRUE
335316257201365_664533817612939,B14-Interstitial-001,Word Swipe,TRUE
335316257201365_664534044279583,B14-Interstitial-002,Word Swipe,TRUE
335316257201365_664534250946229,B14-Interstitial-003,Word Swipe,TRUE
335316257201365_664534490946205,B14-Interstitial-004,Word Swipe,TRUE
335316257201365_664534890946165,B14-Interstitial-005,Word Swipe,TRUE
335316257201365_664535170946137,B14-Interstitial-006,Word Swipe,TRUE
309352379566511_874445696390507,A4-RewardVideo-001,Word Cross_FR-IOS,TRUE
309352379566511_874447569723653,A5-RewardVideo-002,Word Cross_FR-IOS,TRUE
309352379566511_718114692023609,A5-RewardVideo-003,Word Cross_FR-IOS,TRUE
309352379566511_718114978690247,A5-RewardVideo-004,Word Cross_FR-IOS,TRUE
309352379566511_718115218690223,A5-RewardVideo-005,Word Cross_FR-IOS,TRUE
309352379566511_874428553058888,A4-Interstitial-001,Word Cross_FR-IOS,TRUE
309352379566511_874444153057328,A4-Interstitial-002,Word Cross_FR-IOS,TRUE
309352379566511_874444526390624,A4-Interstitial-003,Word Cross_FR-IOS,TRUE
309352379566511_874444713057272,A4-Interstitial-004,Word Cross_FR-IOS,TRUE
309352379566511_874447223057021,A4-Interstitial-005,Word Cross_FR-IOS,TRUE
309352379566511_874425563059187,B4-RewardVideo-001,Word Cross_FR-IOS,TRUE
309352379566511_874425823059161,B4-RewardVideo-002,Word Cross_FR-IOS,TRUE
309352379566511_874426153059128,B4-RewardVideo-003,Word Cross_FR-IOS,TRUE
309352379566511_874426309725779,B4-RewardVideo-004,Word Cross_FR-IOS,TRUE
309352379566511_874426783059065,B4-RewardVideo-005,Word Cross_FR-IOS,TRUE
309352379566511_874427079725702,A5-Interstitial-001,Word Cross_FR-IOS,TRUE
309352379566511_874427236392353,A5-Interstitial-002,Word Cross_FR-IOS,TRUE
309352379566511_874427463058997,A5-Interstitial-003,Word Cross_FR-IOS,TRUE
309352379566511_874427609725649,A5-Interstitial-004,Word Cross_FR-IOS,TRUE
309352379566511_874427883058955,A5-Interstitial-005,Word Cross_FR-IOS,TRUE
925143761239325_925143824572652,Interstitial-001,Block Sliding,TRUE
925143761239325_925143827905985,Interstitial-002,Block Sliding,TRUE
925143761239325_925143837905984,Interstitial-003,Block Sliding,TRUE
925143761239325_925143844572650,Interstitial-004,Block Sliding,TRUE
925143761239325_925143834572651,Interstitial-005,Block Sliding,TRUE
925143761239325_925143801239321,Interstitial-006,Block Sliding,TRUE
925143761239325_925143804572654,RewardVideo-001,Block Sliding,TRUE
925143761239325_925143814572653,RewardVideo-002,Block Sliding,TRUE
925143761239325_925143831239318,RewardVideo-003,Block Sliding,TRUE
925143761239325_925143821239319,RewardVideo-004,Block Sliding,TRUE
925143761239325_925143811239320,RewardVideo-005,Block Sliding,TRUE
925143761239325_925143807905987,RewardVideo-006,Block Sliding,TRUE
837462589995189_837462676661847,Interstitial-001,Block Sliding-IOS,TRUE
837462589995189_837462673328514,Interstitial-002,Block Sliding-IOS,TRUE
837462589995189_837462669995181,Interstitial-003,Block Sliding-IOS,TRUE
837462589995189_837462666661848,Interstitial-004,Block Sliding-IOS,TRUE
837462589995189_837462663328515,Interstitial-005,Block Sliding-IOS,TRUE
837462589995189_837462643328517,Interstitial-006,Block Sliding-IOS,TRUE
837462589995189_837462659995182,RewardVideo-001,Block Sliding-IOS,TRUE
837462589995189_837462656661849,RewardVideo-002,Block Sliding-IOS,TRUE
837462589995189_837462653328516,RewardVideo-003,Block Sliding-IOS,TRUE
837462589995189_837462649995183,RewardVideo-004,Block Sliding-IOS,TRUE
837462589995189_837462646661850,RewardVideo-005,Block Sliding-IOS,TRUE
837462589995189_837462636661851,RewardVideo-006,Block Sliding-IOS,TRUE
1870510929709691_2905685882858852,B18-Interstitial-001,Tap Color-IOS,TRUE
1870510929709691_2905686479525459,B18-RewardVideo-001,Tap Color-IOS,TRUE
1567867306584647_2986111428093554,A2-RewardVideo-001,Word Cross_ES-IOS,TRUE
1567867306584647_2986117168092980,A2-RewardVideo-002,Word Cross_ES-IOS,TRUE
1567867306584647_2986118018092895,A2-RewardVideo-003,Word Cross_ES-IOS,TRUE
1567867306584647_2986118994759464,A2-RewardVideo-004,Word Cross_ES-IOS,TRUE
1567867306584647_2986116598093037,A2-RewardVideo-005,Word Cross_ES-IOS,TRUE
1567867306584647_2986124201425610,A2-Interstitial-001,Word Cross_ES-IOS,TRUE
1567867306584647_2986126231425407,A2-Interstitial-002,Word Cross_ES-IOS,TRUE
1567867306584647_2986127431425287,A2-Interstitial-003,Word Cross_ES-IOS,TRUE
1567867306584647_2986128451425185,A2-Interstitial-004,Word Cross_ES-IOS,TRUE
1567867306584647_2986137371424293,B2-RewardVideo-001,Word Cross_ES-IOS,TRUE
1567867306584647_2986141791423851,B2-RewardVideo-002,Word Cross_ES-IOS,TRUE
1567867306584647_2986144198090277,B2-RewardVideo-003,Word Cross_ES-IOS,TRUE
1567867306584647_2986154631422567,B2-RewardVideo-004,Word Cross_ES-IOS,TRUE
1567867306584647_2986155534755810,B2-RewardVideo-005,Word Cross_ES-IOS,TRUE
1567867306584647_2986156441422386,B2-Interstitial-001,Word Cross_ES-IOS,TRUE
