placementId,appName,status,siteName
ca-app-pub-9240980261558928/7807053096,Solitaire Lite,TRUE,Interstitial-001
ca-app-pub-9240980261558928/9283786295,Solitaire Lite,TRUE,Interstitial-002
ca-app-pub-9240980261558928/4347576490,Solitaire Lite,TRUE,Admob-Interstitial-006
ca-app-pub-9240980261558928/1010407897,Solitaire Lite-X,TRUE,Interstitial-001
ca-app-pub-9240980261558928/1100819496,Solitaire Lite-X,TRUE,banner-003
ca-app-pub-9240980261558928/1150008692,Solitaire Lite-X,TRUE,Interstitial-002
ca-app-pub-9240980261558928/1167015092,Solitaire Lite-X,TRUE,banner-002
ca-app-pub-9240980261558928/1183485096,Solitaire Lite-X,TRUE,Interstitial-003
ca-app-pub-9240980261558928/1240420295,Solitaire Lite-X,TRUE,banner-003
ca-app-pub-9240980261558928/1387341090,Solitaire Lite-X,TRUE,Interstitial-002
ca-app-pub-9240980261558928/1526941897,Solitaire Lite-X,FALSE,Interstitial-003
ca-app-pub-9240980261558928/2085345093,Solitaire Lite-X,TRUE,Interstitial-004
ca-app-pub-9240980261558928/2381016697,Solitaire Lite-X,FALSE,Interstitial-003
ca-app-pub-9240980261558928/2487141094,Solitaire Lite-X,TRUE,Interstitial-002
ca-app-pub-9240980261558928/2577552699,Solitaire Lite-X,TRUE,banner-004
ca-app-pub-9240980261558928/2626741894,Solitaire Lite-X,FALSE,Interstitial-003
ca-app-pub-9240980261558928/2660218297,Solitaire Lite-X,TRUE,Interstitial-004
ca-app-pub-9240980261558928/2717153490,Solitaire Lite-X,TRUE,banner-004
ca-app-pub-9240980261558928/2724473490,Solitaire Lite-X,TRUE,Interstitial-001
ca-app-pub-9240980261558928/2783349093,Solitaire Lite-X,TRUE,banner-001
ca-app-pub-9240980261558928/2799819092,Solitaire Lite-X,TRUE,Interstitial-001
ca-app-pub-9240980261558928/2856754291,Solitaire Lite-X,TRUE,banner-003
ca-app-pub-9240980261558928/2864074293,Solitaire Lite-X,FALSE,Interstitial-003
ca-app-pub-9240980261558928/2939419893,Solitaire Lite-X,TRUE,banner-002
ca-app-pub-9240980261558928/2996355099,Solitaire Lite-X,TRUE,banner-003
ca-app-pub-9240980261558928/3003675096,Solitaire Lite-X,TRUE,Interstitial-004
ca-app-pub-9240980261558928/3422477490,Solitaire Lite-X,TRUE,Interstitial-001
ca-app-pub-9240980261558928/3545071892,Solitaire Lite-X,FALSE,Interstitial-005
ca-app-pub-9240980261558928/3562078299,Solitaire Lite-X,FALSE,Interstitial-005
ca-app-pub-9240980261558928/3857749897,Solitaire Lite-X,TRUE,Interstitial-004
ca-app-pub-9240980261558928/3963874297,Solitaire Lite-X,FALSE,Interstitial-003
ca-app-pub-9240980261558928/3997350699,Solitaire Lite-X,TRUE,Interstitial-001
ca-app-pub-9240980261558928/4103475090,Solitaire Lite-X,TRUE,Interstitial-004
ca-app-pub-9240980261558928/4120481496,Solitaire Lite-X,TRUE,Interstitial-001
ca-app-pub-9240980261558928/4136951493,Solitaire Lite-X,FALSE,Interstitial-005
ca-app-pub-9240980261558928/4193886693,Solitaire Lite-X,TRUE,banner-003
ca-app-pub-9240980261558928/4201206699,Solitaire Lite-X,TRUE,Interstitial-002
ca-app-pub-9240980261558928/4333487491,Solitaire Lite-X,TRUE,banner-004
ca-app-pub-9240980261558928/4340807490,Solitaire Lite-X,TRUE,Interstitial-004
ca-app-pub-9240980261558928/4473088293,Solitaire Lite-X,TRUE,banner-004
ca-app-pub-9240980261558928/4480408290,Solitaire Lite-X,FALSE,Interstitial-005
ca-app-pub-9240980261558928/4612689090,Solitaire Lite-X,TRUE,banner-003
ca-app-pub-9240980261558928/4620009090,Solitaire Lite-X,TRUE,banner-001
ca-app-pub-9240980261558928/4899210695,Solitaire Lite-X,TRUE,Interstitial-002
ca-app-pub-9240980261558928/5161405894,Solitaire Lite-X,TRUE,Interstitial-002
ca-app-pub-9240980261558928/5301006691,Solitaire Lite-X,TRUE,banner-002
ca-app-pub-9240980261558928/5334483096,Solitaire Lite-X,FALSE,Interstitial-005
ca-app-pub-9240980261558928/5440607498,Solitaire Lite-X,TRUE,Interstitial-004
ca-app-pub-9240980261558928/5580208298,Solitaire Lite-X,FALSE,Interstitial-005
ca-app-pub-9240980261558928/5597214699,Solitaire Lite-X,TRUE,Interstitial-002
ca-app-pub-9240980261558928/5613684690,Solitaire Lite-X,TRUE,banner-001
ca-app-pub-9240980261558928/5670619894,Solitaire Lite-X,TRUE,banner-004
ca-app-pub-9240980261558928/5677939892,Solitaire Lite-X,FALSE,Interstitial-003
ca-app-pub-9240980261558928/5719809091,Solitaire Lite-X,TRUE,banner-001
ca-app-pub-9240980261558928/5736815497,Solitaire Lite-X,TRUE,banner-002
ca-app-pub-9240980261558928/5810220695,Solitaire Lite-X,TRUE,banner-003
ca-app-pub-9240980261558928/5817540694,Solitaire Lite-X,FALSE,Interstitial-005
ca-app-pub-9240980261558928/5949821496,Solitaire Lite-X,TRUE,banner-003
ca-app-pub-9240980261558928/5957141498,Solitaire Lite-X,TRUE,banner-002
ca-app-pub-9240980261558928/6089422296,Solitaire Lite-X,TRUE,banner-004
ca-app-pub-9240980261558928/6096742296,Solitaire Lite-X,TRUE,banner-002
ca-app-pub-9240980261558928/6370564296,Solitaire Lite-X,TRUE,banner-001
ca-app-pub-9240980261558928/6375943895,Solitaire Lite-X,FALSE,Interstitial-003
ca-app-pub-9240980261558928/6638139096,Solitaire Lite-X,FALSE,Interstitial-003
ca-app-pub-9240980261558928/6917340692,Solitaire Lite-X,FALSE,Interstitial-005
ca-app-pub-9240980261558928/7056941493,Solitaire Lite-X,TRUE,banner-001
ca-app-pub-9240980261558928/7147353099,Solitaire Lite-X,TRUE,banner-003
ca-app-pub-9240980261558928/7154673096,Solitaire Lite-X,TRUE,Interstitial-004
ca-app-pub-9240980261558928/7196542297,Solitaire Lite-X,TRUE,banner-002
ca-app-pub-9240980261558928/7286953898,Solitaire Lite-X,TRUE,banner-004
ca-app-pub-9240980261558928/7294273898,Solitaire Lite-X,TRUE,banner-001
ca-app-pub-9240980261558928/7426554699,Solitaire Lite-X,TRUE,banner-004
ca-app-pub-9240980261558928/7433874690,Solitaire Lite-X,TRUE,banner-001
ca-app-pub-9240980261558928/7566155493,Solitaire Lite-X,TRUE,banner-003
ca-app-pub-9240980261558928/7573475496,Solitaire Lite-X,TRUE,Interstitial-001
ca-app-pub-9240980261558928/7852677093,Solitaire Lite-X,TRUE,Interstitial-004
ca-app-pub-9240980261558928/8427550292,Solitaire Lite-X,TRUE,Interstitial-002
ca-app-pub-9240980261558928/8533674699,Solitaire Lite-X,TRUE,banner-002
ca-app-pub-9240980261558928/8567151090,Solitaire Lite-X,TRUE,banner-002
ca-app-pub-9240980261558928/8624086293,Solitaire Lite-X,TRUE,banner-004
ca-app-pub-9240980261558928/8631406298,Solitaire Lite-X,FALSE,Interstitial-005
ca-app-pub-9240980261558928/8673275495,Solitaire Lite-X,TRUE,Interstitial-001
ca-app-pub-9240980261558928/8706751894,Solitaire Lite-X,TRUE,Interstitial-002
ca-app-pub-9240980261558928/8771007093,Solitaire Lite-X,TRUE,banner-002
ca-app-pub-9240980261558928/8910607898,Solitaire Lite-X,TRUE,Interstitial-001
ca-app-pub-9240980261558928/9042888695,Solitaire Lite-X,TRUE,banner-004
ca-app-pub-9240980261558928/9050208697,Solitaire Lite-X,TRUE,Interstitial-002
ca-app-pub-9240980261558928/9329410294,Solitaire Lite-X,FALSE,Interstitial-005
ca-app-pub-9240980261558928/9469011096,Solitaire Lite-X,TRUE,banner-001
ca-app-pub-9240980261558928/9591605499,Solitaire Lite-X,TRUE,Interstitial-004
ca-app-pub-9240980261558928/9608611899,Solitaire Lite-X,FALSE,Interstitial-003
ca-app-pub-9240980261558928/9731206296,Solitaire Lite-X,TRUE,Interstitial-001
ca-app-pub-9240980261558928/9870807094,Solitaire Lite-X,TRUE,banner-001
ca-app-pub-9240980261558928/7227526293,Solitaire Lite-X,TRUE,LockScreen-jest
ca-app-pub-9240980261558928/1576115496,Solitaire Lite-X,TRUE,Lockscreen2-jest
ca-app-pub-9240980261558928/4268569899,Solitaire Lite-X,TRUE,Lockscreen3-jest
ca-app-pub-9240980261558928/8081319944,Solitaire Lite-X,TRUE,Admob Reward-001
ca-app-pub-9240980261558928/6616195031,Solitaire Lite-X,TRUE,Admob Reward-002
ca-app-pub-9240980261558928/4562206327,Solitaire Lite-X,TRUE,Skater Boy-Reward video-002
ca-app-pub-9240980261558928/4007672553,Solitaire Lite-X,TRUE,Skater Boy-Reward video-001
ca-app-pub-9240980261558928/2725245007,Solitaire Lite-X,TRUE,BMX_Boy-Reward video-002
ca-app-pub-9240980261558928/2415868218,Solitaire Lite-X,TRUE,BMX_Boy-Reward video-001
ca-app-pub-3144836196842303/2075474275,Solitaire_fz,TRUE,Solitaire Banner
ca-app-pub-3144836196842303/3552207473,Solitaire_fz,TRUE,Solitaire Interstitial
ca-app-pub-9240980261558928/1390480295,Solitaire_IOS,TRUE,Interstitial-003
ca-app-pub-9240980261558928/1556016693,Solitaire_IOS,TRUE,NativeMenu-001
ca-app-pub-9240980261558928/2867213499,Solitaire_IOS,TRUE,Interstitial-004
ca-app-pub-9240980261558928/2893149097,Solitaire_IOS,TRUE,banner-002
ca-app-pub-9240980261558928/3032749892,Solitaire_IOS,TRUE,NativeMenu-002
ca-app-pub-9240980261558928/4343946695,Solitaire_IOS,TRUE,Interstitial-005
ca-app-pub-9240980261558928/5960280698,Solitaire_IOS,TRUE,banner-001
ca-app-pub-9240980261558928/7437013896,Solitaire_IOS,TRUE,Interstitial-001
ca-app-pub-9240980261558928/8913747099,Solitaire_IOS,TRUE,Interstitial-002
ca-app-pub-9240980261558928/8892049130,Solitaire_IOS,TRUE,banner-003
ca-app-pub-9240980261558928/5758619337,Solitaire_IOS,TRUE,banner-004
ca-app-pub-9240980261558928/3578699626,Solitaire_IOS,TRUE,Interstitial-006
ca-app-pub-9240980261558928/5737989293,Solitaire_IOS,TRUE,Admob-Interstitial-006
ca-app-pub-3144836196842303/1621082278,Speed Racing,TRUE,banner-002
ca-app-pub-3144836196842303/3097815477,Speed Racing,TRUE,Interstitial-001
ca-app-pub-3144836196842303/4574548673,Speed Racing,TRUE,Interstitial-002
ca-app-pub-3144836196842303/5478047873,Speed Racing,TRUE,Speed Racing Interstitial
ca-app-pub-3144836196842303/6051281873,Speed Racing,TRUE,Interstitial-003
ca-app-pub-3144836196842303/7528015072,Speed Racing,TRUE,Interstitial-004
ca-app-pub-3144836196842303/9004748279,Speed Racing,TRUE,Interstitial-005
ca-app-pub-3144836196842303/9144349071,Speed Racing,TRUE,banner-001
ca-app-pub-9240980261558928/4521725497,Solitaire Collection,TRUE,Interstitial-006
ca-app-pub-9240980261558928/1695838290,Spider Solitaire,TRUE,Interstitial-004
ca-app-pub-9240980261558928/1835439094,Spider Solitaire,TRUE,Interstitial-001
ca-app-pub-9240980261558928/2223431494,Spider Solitaire,TRUE,Video-Interstital
ca-app-pub-9240980261558928/3013913493,Spider Solitaire,TRUE,banner-002
ca-app-pub-9240980261558928/4490646690,Spider Solitaire,TRUE,DIYAdmob-001
ca-app-pub-9240980261558928/4649304694,Spider Solitaire,TRUE,Interstitial-005
ca-app-pub-9240980261558928/7742371899,Spider Solitaire,TRUE,Interstitial-002
ca-app-pub-9240980261558928/9219105099,Spider Solitaire,TRUE,Interstitial-003
ca-app-pub-9240980261558928/2984286694,Spider Solitaire,TRUE,Interstitial-006
ca-app-pub-9240980261558928/9358705894,Spider Solitaire,TRUE,banner-001
ca-app-pub-9240980261558928/1483242698,Spider Solitaire_IOS,TRUE,Interstitial-005
ca-app-pub-9240980261558928/1622843495,Spider Solitaire_IOS,TRUE,banner-002
ca-app-pub-9240980261558928/3099576696,Spider Solitaire_IOS,TRUE,Interstitial-001
ca-app-pub-9240980261558928/6053043099,Spider Solitaire_IOS,TRUE,Interstitial-002
ca-app-pub-9240980261558928/7529776291,Spider Solitaire_IOS,TRUE,Interstitial-003
ca-app-pub-9240980261558928/9006509490,Spider Solitaire_IOS,TRUE,Interstitial-004
ca-app-pub-9240980261558928/9146110296,Spider Solitaire_IOS,TRUE,banner-001
ca-app-pub-9240980261558928/3245000979,Spider Solitaire_IOS,TRUE,Admob-Interstitial-006
ca-app-pub-9240980261558928/1391413154,Spider Solitaire,TRUE,New-Interstitial-006
ca-app-pub-9240980261558928/3151668697,Spider2,TRUE,Interstitial-002
ca-app-pub-9240980261558928/6024409890,Spider2,TRUE,banner-002
ca-app-pub-9240980261558928/6105135097,Spider2,TRUE,Interstitial-003
ca-app-pub-9240980261558928/6164010696,Spider2,TRUE,banner-001
ca-app-pub-9240980261558928/7302666695,Spider2,TRUE,Interstitial-004
ca-app-pub-9240980261558928/8779399894,Spider2,TRUE,Interstitial-005
ca-app-pub-9240980261558928/9198202290,Spider2,TRUE,Interstitial-001
ca-app-pub-3144836196842303/1303718276,Sudoku Fun,TRUE,Sudoku Fun Banner
ca-app-pub-3144836196842303/2780451472,Sudoku Fun,TRUE,Sudoku Fun Interstitial
ca-app-pub-9240980261558928/1082109091,Super Challenges,TRUE,Interstitial-002
ca-app-pub-9240980261558928/2356705892,Super Challenges,TRUE,banner-002
ca-app-pub-9240980261558928/2558842298,Super Challenges,TRUE,Interstitial-003
ca-app-pub-9240980261558928/4035575496,Super Challenges,TRUE,Interstitial-004
ca-app-pub-9240980261558928/6989041894,Super Challenges,TRUE,Interstitial-005
ca-app-pub-9240980261558928/7819973495,Super Challenges,TRUE,banner-001
ca-app-pub-9240980261558928/8124037891,Super Challenges,TRUE,NativeMenu-001
ca-app-pub-9240980261558928/8605375896,Super Challenges,TRUE,Interstitial-001
ca-app-pub-9240980261558928/9393791495,Super Challenges,TRUE,DIYAdmob-001
ca-app-pub-9240980261558928/9600771090,Super Challenges,TRUE,NativeMenu-002
ca-app-pub-9240980261558928/4440353499,Super Challenges,TRUE,Interstitial-006 
ca-app-pub-9240980261558928/3128002438,Super Challenges,TRUE,Admob Reward-001
ca-app-pub-9240980261558928/9806246374,Super Challenges,TRUE,banner-003
ca-app-pub-9240980261558928/8293383337,Super Challenges,TRUE,Admob-Interstitial-006
ca-app-pub-9240980261558928/1828955498,Tripeaks Solitaire,TRUE,Interstitial-004
ca-app-pub-9240980261558928/3305688690,Tripeaks Solitaire,TRUE,Interstitial-005
ca-app-pub-9240980261558928/3445289495,Tripeaks Solitaire,TRUE,banner-001
ca-app-pub-9240980261558928/4922022691,Tripeaks Solitaire,TRUE,banner-002
ca-app-pub-9240980261558928/6273684696,Tripeaks Solitaire,TRUE,Video-Interstital
ca-app-pub-9240980261558928/6398755896,Tripeaks Solitaire,TRUE,Interstitial-001
ca-app-pub-9240980261558928/7875489098,Tripeaks Solitaire,TRUE,Interstitial-002
ca-app-pub-9240980261558928/9352222296,Tripeaks Solitaire,TRUE,Interstitial-003
ca-app-pub-9240980261558928/8168184855,Tripeaks Solitaire,TRUE,Admob-Interstitial-006
ca-app-pub-3144836196842303/7460129876,Word Search,TRUE,Word Search Banner 
ca-app-pub-3144836196842303/8936863075,Word Search,TRUE,Word Search Interstitial 
ca-app-pub-9240980261558928/1547703090,Solitaire Flat,TRUE,Interstitial-004
ca-app-pub-9240980261558928/4501169496,Solitaire Flat,TRUE,banner-001
ca-app-pub-9240980261558928/1687303896,Solitaire Flat,TRUE,Interstitial-002
ca-app-pub-9240980261558928/3164037091,Solitaire Flat,TRUE,Interstitial-003
ca-app-pub-9240980261558928/3024436296,Solitaire Flat,TRUE,Interstitial-005
ca-app-pub-9240980261558928/9210570694,Solitaire Flat,TRUE,Interstitial-001
ca-app-pub-9240980261558928/5977902693,Solitaire Flat,TRUE,banner-002
ca-app-pub-9240980261558928/6837481808,Solitaire Flat,TRUE,Admob-Interstitial-006
ca-app-pub-9240980261558928/1808068295,Solitaire1,TRUE,Interstitial-004
ca-app-pub-9240980261558928/9750137499,Solitaire1,TRUE,banner-001
ca-app-pub-9240980261558928/7854601899,Solitaire1,TRUE,Interstitial-002
ca-app-pub-9240980261558928/9331335093,Solitaire1,TRUE,Interstitial-003
ca-app-pub-9240980261558928/3284801498,Solitaire1,TRUE,Interstitial-005
ca-app-pub-9240980261558928/3564003096,Solitaire1,TRUE,Interstitial-001
ca-app-pub-9240980261558928/8133803498,Solitaire1,TRUE,banner-002
ca-app-pub-9240980261558928/8039085099,Solitaire1,TRUE,Interstitial-006
ca-app-pub-9240980261558928/5816341892,Solitaire1,TRUE,LockScreen
ca-app-pub-9240980261558928/2913247892,Solitaire1,TRUE,LockScreen2
ca-app-pub-3144836196842303/2751014273,Solitaire1,TRUE,LockScreen-fz-admob
ca-app-pub-3144836196842303/1274281078,Solitaire1,TRUE,LockScreen2-fz-admob
ca-app-pub-3144836196842303/8797547878,Solitaire1,TRUE,LockScreen3-fz-admob
ca-app-pub-9240980261558928/9130017937,Solitaire1,TRUE,Admob-Interstitial-006
ca-app-pub-9240980261558928/1668467491,Solitaire2,TRUE,Interstitial-004
ca-app-pub-9240980261558928/3703603892,Solitaire2,TRUE,banner-001
ca-app-pub-9240980261558928/7715001094,Solitaire2,TRUE,Interstitial-002
ca-app-pub-9240980261558928/9191734294,Solitaire2,TRUE,Interstitial-003
ca-app-pub-9240980261558928/3145200692,Solitaire2,TRUE,Interstitial-005
ca-app-pub-9240980261558928/6238267896,Solitaire2,TRUE,Interstitial-001
ca-app-pub-9240980261558928/4761534695,Solitaire2,TRUE,banner-002
ca-app-pub-9240980261558928/3140247098,Solitaire2,TRUE,Interstitial-006
ca-app-pub-9240980261558928/2100528668,Solitaire2,TRUE,Reward video-001
ca-app-pub-9240980261558928/9061095201,Solitaire2,TRUE,Reward video-002
ca-app-pub-9240980261558928/6164175333,Solitaire2,TRUE,GroupA-Interstitial-006
ca-app-pub-9240980261558928/5305910308,Solitaire2,TRUE,GroupB-Interstitial-006
ca-app-pub-9240980261558928/8396522788,Solitaire2,TRUE,GroupA-Banner-001
ca-app-pub-9240980261558928/9370693100,Solitaire2,TRUE,GroupA-Banner-002
ca-app-pub-9240980261558928/7726438942,Solitaire2,TRUE,GroupA-Banner-003
ca-app-pub-9240980261558928/3675992228,Solitaire2,TRUE,GroupB-Banner-001
ca-app-pub-9240980261558928/6365379522,Solitaire2,TRUE,GroupB-Banner-002
ca-app-pub-9240980261558928/8684297397,Solitaire2,TRUE,GroupB-Banner-003
ca-app-pub-9240980261558928/3729825900,Solitaire2,TRUE,Admob-Interstitial-006
ca-app-pub-9240980261558928/1593729106,Solitaire2,TRUE,X-banner-001
ca-app-pub-9240980261558928/1678377634,Solitaire2,TRUE,X-banner-002
ca-app-pub-9240980261558928/8298267095,Solitaire Themes,TRUE,Interstitial-001
ca-app-pub-9240980261558928/6821533896,Solitaire Themes,TRUE,Banner-001 
ca-app-pub-9240980261558928/4776064290,Word Tailor,TRUE,Interstitial-004
ca-app-pub-9240980261558928/6392398297,Word Tailor,TRUE,banner-002
ca-app-pub-9240980261558928/1822597899,Word Tailor,TRUE,Interstitial-002
ca-app-pub-9240980261558928/3299331096,Word Tailor,TRUE,Interstitial-003
ca-app-pub-9240980261558928/9345864692,Word Tailor,TRUE,Interstitial-001
ca-app-pub-9240980261558928/4915665095,Word Tailor,TRUE,banner-001
ca-app-pub-9240980261558928/6252797498,Word Tailor,TRUE,Interstitial-005
ca-app-pub-9240980261558928/3712643497,Word Tailor,TRUE,Interstitial-006 
ca-app-pub-9240980261558928/4845203975,Word Tailor,TRUE,Admob Reward-001
ca-app-pub-9240980261558928/3689726320,Word Tailor,TRUE,banner-003
ca-app-pub-9240980261558928/3855205256,Word Tailor,TRUE,banner-004
ca-app-pub-9240980261558928/8430886263,Word Tailor,TRUE,Reward video-002-New
ca-app-pub-9240980261558928/8848197972,Word Tailor,TRUE,Reward video-001-New
ca-app-pub-9240980261558928/8882605898,Word Tailor_FR,TRUE,Interstitial-004
ca-app-pub-9240980261558928/1498939895,Word Tailor_FR,TRUE,banner-002
ca-app-pub-9240980261558928/5929139493,Word Tailor_FR,TRUE,Interstitial-002
ca-app-pub-9240980261558928/7405872697,Word Tailor_FR,TRUE,Interstitial-003
ca-app-pub-9240980261558928/2975673094,Word Tailor_FR,TRUE,Interstitial-001
ca-app-pub-9240980261558928/6068740294,Word Tailor_FR,TRUE,banner-001
ca-app-pub-9240980261558928/1359339092,Word Tailor_FR,TRUE,Interstitial-005
ca-app-pub-9240980261558928/2836072296,Word Tailor_FR,TRUE,Interstitial-006 
ca-app-pub-9240980261558928/6085385023,Word Tailor_FR,TRUE,Admob Reward-001
ca-app-pub-9240980261558928/7508283885,Word Tailor_FR,TRUE,Admob Reward-002
ca-app-pub-9240980261558928/1984494460,Word Tailor_FR,TRUE,Admob Reward-003
ca-app-pub-9240980261558928/6906738996,Word Tailor_FR,TRUE,banner-003
ca-app-pub-9240980261558928/4337431307,Word Tailor_FR,TRUE,banner-004
ca-app-pub-9240980261558928/8997718318,Solitaire Journey,TRUE,banner-001
ca-app-pub-9240980261558928/4743435070,Solitaire Journey,TRUE,banner-002
ca-app-pub-9240980261558928/3539461786,Solitaire Journey,TRUE,Interstitial-001
ca-app-pub-9240980261558928/4633051600,Solitaire Journey,TRUE,Interstitial-002
ca-app-pub-9240980261558928/7067643254,Solitaire Journey,TRUE,Interstitial-003
ca-app-pub-9240980261558928/4581613544,Solitaire Journey,TRUE,Interstitial-004
ca-app-pub-9240980261558928/5562989896,Solitaire Journey,TRUE,Interstitial-005
ca-app-pub-9240980261558928/3047210027,Solitaire Journey,TRUE,Interstitial-006 
